Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1600239600.0,2020-09-16 07-AM,ETHUSD,364.56,366.38,362.8,365.81,186.39,67912.33
1600236000.0,2020-09-16 06-AM,ETHUSD,362.4,365.19,360.96,364.56,211.94,76799.75
1600232400.0,2020-09-16 05-AM,ETHUSD,361.85,363.68,361.46,362.4,170.29,61742.14
1600228800.0,2020-09-16 04-AM,ETHUSD,359.71,362.58,359.05,361.85,247.75,89514.39
1600225200.0,2020-09-16 03-AM,ETHUSD,359.15,359.86,356.9,359.71,185.95,66677.41
1600221600.0,2020-09-16 02-AM,ETHUSD,360.45,360.65,356.95,359.15,239.06,85786.34
1600218000.0,2020-09-16 01-AM,ETHUSD,357.56,360.69,356.05,360.45,296.49,106269.04
1600214400.0,2020-09-16 12-AM,ETHUSD,364.24,364.48,355.26,357.56,528.19,190304.51
1600210800.0,2020-09-15 11-PM,ETHUSD,365.22,365.22,363.1,364.24,227.7,82942.0
1600207200.0,2020-09-15 10-PM,ETHUSD,368.15,368.15,364.24,365.22,188.52,68878.47
1600203600.0,2020-09-15 09-PM,ETHUSD,365.61,368.15,364.12,368.15,117.36,43066.69
1600200000.0,2020-09-15 08-PM,ETHUSD,364.95,367.09,363.88,365.61,233.07,85302.57
1600196400.0,2020-09-15 07-PM,ETHUSD,364.65,365.16,362.86,364.95,109.66,39888.46
1600192800.0,2020-09-15 06-PM,ETHUSD,368.21,368.98,364.25,364.65,375.34,137526.12
1600189200.0,2020-09-15 05-PM,ETHUSD,367.93,368.72,366.57,368.21,111.42,40971.93
1600185600.0,2020-09-15 04-PM,ETHUSD,366.35,367.97,362.73,367.93,361.12,131950.44
1600182000.0,2020-09-15 03-PM,ETHUSD,364.83,367.02,363.53,366.35,379.52,138632.85
1600178400.0,2020-09-15 02-PM,ETHUSD,369.58,371.75,363.19,364.83,842.38,310661.84
1600174800.0,2020-09-15 01-PM,ETHUSD,377.22,377.22,369.58,369.58,381.45,142478.27
1600171200.0,2020-09-15 12-PM,ETHUSD,377.02,378.28,375.83,377.22,251.63,94912.57
1600167600.0,2020-09-15 11-AM,ETHUSD,378.83,378.83,376.22,377.02,228.61,86302.35
1600164000.0,2020-09-15 10-AM,ETHUSD,372.23,379.16,370.14,378.83,327.95,122471.76
1600160400.0,2020-09-15 09-AM,ETHUSD,369.94,372.8,368.14,372.23,237.27,87961.99
1600156800.0,2020-09-15 08-AM,ETHUSD,375.86,376.79,369.13,369.94,380.62,141830.53
1600153200.0,2020-09-15 07-AM,ETHUSD,375.26,376.58,373.44,375.86,178.45,66956.02
1600149600.0,2020-09-15 06-AM,ETHUSD,375.26,375.56,372.94,375.26,185.06,69268.4
1600146000.0,2020-09-15 05-AM,ETHUSD,374.61,376.75,374.33,375.26,84.45,31735.47
1600142400.0,2020-09-15 04-AM,ETHUSD,376.14,377.38,373.71,374.61,172.72,64794.72
1600138800.0,2020-09-15 03-AM,ETHUSD,378.06,379.24,376.02,376.14,114.61,43293.73
1600135200.0,2020-09-15 02-AM,ETHUSD,376.18,382.49,374.65,378.06,342.17,129799.46
1600131600.0,2020-09-15 01-AM,ETHUSD,377.08,377.15,374.72,376.18,400.24,150370.67
1600128000.0,2020-09-15 12-AM,ETHUSD,377.17,379.13,375.05,377.08,233.3,87895.73
1600124400.0,2020-09-14 11-PM,ETHUSD,372.11,378.25,371.83,377.17,366.19,137193.02
1600120800.0,2020-09-14 10-PM,ETHUSD,378.6,379.69,371.8,372.11,207.05,77581.79
1600117200.0,2020-09-14 09-PM,ETHUSD,376.33,378.89,375.69,378.6,245.82,92757.71
1600113600.0,2020-09-14 08-PM,ETHUSD,374.79,377.97,374.2,376.33,170.31,64009.95
1600110000.0,2020-09-14 07-PM,ETHUSD,375.43,376.96,373.06,374.79,234.21,87810.05
1600106400.0,2020-09-14 06-PM,ETHUSD,377.58,378.16,373,375.43,426.85,160259.37
1600102800.0,2020-09-14 05-PM,ETHUSD,380.59,381.06,375.92,377.58,257.02,97123.43
1600099200.0,2020-09-14 04-PM,ETHUSD,383.28,384.46,376.52,380.59,585.73,222961.92
1600095600.0,2020-09-14 03-PM,ETHUSD,374.04,384.07,374.03,383.28,931.89,353759.36
1600092000.0,2020-09-14 02-PM,ETHUSD,374.9,377.04,373.43,374.04,605.94,227367.34
1600088400.0,2020-09-14 01-PM,ETHUSD,369.32,376.31,369.32,374.9,650.0,242844.62
1600084800.0,2020-09-14 12-PM,ETHUSD,368.84,370.46,367.46,369.32,453.69,167460.07
1600081200.0,2020-09-14 11-AM,ETHUSD,367.18,369.32,366.25,368.84,223.07,82160.65
1600077600.0,2020-09-14 10-AM,ETHUSD,365.55,367.89,365.55,367.18,171.1,62710.99
1600074000.0,2020-09-14 09-AM,ETHUSD,363.44,365.55,362.15,365.55,138.26,50269.94
1600070400.0,2020-09-14 08-AM,ETHUSD,369.81,370.54,363.44,363.44,232.08,85229.23
1600066800.0,2020-09-14 07-AM,ETHUSD,367.63,370,366.83,369.81,354.74,130407.02
1600063200.0,2020-09-14 06-AM,ETHUSD,365.22,369.91,365.22,367.63,181.7,66842.5
1600059600.0,2020-09-14 05-AM,ETHUSD,364.76,366.25,363.46,365.22,116.03,42332.33
1600056000.0,2020-09-14 04-AM,ETHUSD,366.22,366.22,362,364.76,336.08,122362.48
1600052400.0,2020-09-14 03-AM,ETHUSD,366.67,367.49,365.92,366.22,107.58,39464.67
1600048800.0,2020-09-14 02-AM,ETHUSD,363.41,368.35,363.41,366.67,274.3,100648.93
1600045200.0,2020-09-14 01-AM,ETHUSD,358.27,363.41,358.27,363.41,218.97,78803.98
1600041600.0,2020-09-14 12-AM,ETHUSD,366.29,366.71,356.25,358.27,164.98,59485.08
1600038000.0,2020-09-13 11-PM,ETHUSD,365.05,366.99,364.21,366.29,98.83,36138.36
1600034400.0,2020-09-13 10-PM,ETHUSD,363.73,366.26,363.2,365.05,147.63,53887.19
1600030800.0,2020-09-13 09-PM,ETHUSD,363.23,365.39,361.9,363.73,52.24,18980.17
1600027200.0,2020-09-13 08-PM,ETHUSD,363.27,363.52,360.24,363.23,273.2,98841.58
1600023600.0,2020-09-13 07-PM,ETHUSD,359.01,363.99,358.29,363.27,180.98,65553.01
1600020000.0,2020-09-13 06-PM,ETHUSD,359.93,359.93,357.99,359.01,188.11,67511.68
1600016400.0,2020-09-13 05-PM,ETHUSD,357.19,359.93,354,359.93,197.51,70374.24
1600012800.0,2020-09-13 04-PM,ETHUSD,361.07,361.07,354.25,357.19,439.63,157279.33
1600009200.0,2020-09-13 03-PM,ETHUSD,368.39,368.39,360.4,361.07,299.85,108729.9
1600005600.0,2020-09-13 02-PM,ETHUSD,368.38,369.28,365.77,368.39,206.9,76046.65
1600002000.0,2020-09-13 01-PM,ETHUSD,366.71,369.39,363.41,368.38,318.5,116601.22
1599998400.0,2020-09-13 12-PM,ETHUSD,372.46,372.5,366.71,366.71,269.02,99589.34
1599994800.0,2020-09-13 11-AM,ETHUSD,378.16,379.85,371.75,372.46,384.99,144663.29
1599991200.0,2020-09-13 10-AM,ETHUSD,382.54,382.54,376.92,378.16,212.98,80685.47
1599987600.0,2020-09-13 09-AM,ETHUSD,386,387.1,381.57,382.54,248.07,95441.46
1599984000.0,2020-09-13 08-AM,ETHUSD,387.21,388.52,384.31,386,107.95,41734.28
1599980400.0,2020-09-13 07-AM,ETHUSD,386.18,388.14,386,387.21,148.38,57445.35
1599976800.0,2020-09-13 06-AM,ETHUSD,387.76,388.48,386.06,386.18,31.74,12304.6
1599973200.0,2020-09-13 05-AM,ETHUSD,386.29,388.09,385.9,387.76,71.17,27505.92
1599969600.0,2020-09-13 04-AM,ETHUSD,388.72,390.16,386.11,386.29,182.2,70686.31
1599966000.0,2020-09-13 03-AM,ETHUSD,385.73,389.36,385,388.72,115.82,44886.63
1599962400.0,2020-09-13 02-AM,ETHUSD,384.03,386.27,383.52,385.73,24.35,9377.3
1599958800.0,2020-09-13 01-AM,ETHUSD,384.55,385.15,383.18,384.03,155.94,59855.67
1599955200.0,2020-09-13 12-AM,ETHUSD,388.2,390.77,383.62,384.55,402.57,155738.22
1599951600.0,2020-09-12 11-PM,ETHUSD,384.83,388.2,383.72,388.2,219.51,84897.39
1599948000.0,2020-09-12 10-PM,ETHUSD,383.94,384.9,382.1,384.83,296.98,113866.48
1599944400.0,2020-09-12 09-PM,ETHUSD,383.26,385.03,382.87,383.94,112.68,43226.85
1599940800.0,2020-09-12 08-PM,ETHUSD,384.73,387.05,382.93,383.26,356.54,137254.41
1599937200.0,2020-09-12 07-PM,ETHUSD,383.41,385.3,381.74,384.73,241.24,92596.15
1599933600.0,2020-09-12 06-PM,ETHUSD,374.03,384.68,374.03,383.41,450.88,171263.73
1599930000.0,2020-09-12 05-PM,ETHUSD,373.18,374.2,372.13,374.03,88.91,33189.22
1599926400.0,2020-09-12 04-PM,ETHUSD,373.26,373.64,372.18,373.18,62.18,23177.68
1599922800.0,2020-09-12 03-PM,ETHUSD,372.65,374.7,371.84,373.26,232.44,86791.18
1599919200.0,2020-09-12 02-PM,ETHUSD,368.59,372.72,367.65,372.65,127.33,47248.09
1599915600.0,2020-09-12 01-PM,ETHUSD,368.51,369.3,366.7,368.59,170.29,62568.37
1599912000.0,2020-09-12 12-PM,ETHUSD,370.9,370.9,367.91,368.51,132.26,48808.03
1599908400.0,2020-09-12 11-AM,ETHUSD,368.75,371.44,367.99,370.9,39.93,14755.27
1599904800.0,2020-09-12 10-AM,ETHUSD,369.83,370.76,368.64,368.75,58.92,21760.26
1599901200.0,2020-09-12 09-AM,ETHUSD,367.64,369.97,367.34,369.83,59.24,21862.54
1599897600.0,2020-09-12 08-AM,ETHUSD,368.46,368.46,366.35,367.64,248.58,91238.21
1599894000.0,2020-09-12 07-AM,ETHUSD,366.65,369.1,365.3,368.46,133.07,48864.31
1599890400.0,2020-09-12 06-AM,ETHUSD,371.24,371.28,365.87,366.65,100.01,36819.93
1599886800.0,2020-09-12 05-AM,ETHUSD,370.61,372.27,370.61,371.24,36.55,13567.21
1599883200.0,2020-09-12 04-AM,ETHUSD,370.09,371.22,368.98,370.61,77.6,28723.57
1599879600.0,2020-09-12 03-AM,ETHUSD,369.3,370.36,368.82,370.09,77.36,28581.63
1599876000.0,2020-09-12 02-AM,ETHUSD,373,373,367.79,369.3,71.24,26345.64
1599872400.0,2020-09-12 01-AM,ETHUSD,371.61,373.82,371.53,373,123.33,45933.38
1599868800.0,2020-09-12 12-AM,ETHUSD,374.2,374.54,370.45,371.61,93.27,34665.4
1599865200.0,2020-09-11 11-PM,ETHUSD,374.61,374.75,372.4,374.2,105.87,39572.2
1599861600.0,2020-09-11 10-PM,ETHUSD,370.07,375.25,370.07,374.61,343.81,128422.07
1599858000.0,2020-09-11 09-PM,ETHUSD,368.96,370.54,368.96,370.07,42.48,15698.22
1599854400.0,2020-09-11 08-PM,ETHUSD,369.43,370.5,368.12,368.96,71.25,26299.17
1599850800.0,2020-09-11 07-PM,ETHUSD,368.52,370.01,366.73,369.43,70.91,26164.4
1599847200.0,2020-09-11 06-PM,ETHUSD,367.84,368.76,366.7,368.52,109.8,40386.06
1599843600.0,2020-09-11 05-PM,ETHUSD,367.6,368.17,365.08,367.84,100.75,36901.42
1599840000.0,2020-09-11 04-PM,ETHUSD,370.18,373.32,367.09,367.6,220.99,81781.95
1599836400.0,2020-09-11 03-PM,ETHUSD,367.87,371.04,366.88,370.18,277.73,102690.22
1599832800.0,2020-09-11 02-PM,ETHUSD,364.86,368,363.84,367.87,122.07,44624.19
1599829200.0,2020-09-11 01-PM,ETHUSD,365.32,368.42,364.25,364.86,159.37,58410.76
1599825600.0,2020-09-11 12-PM,ETHUSD,362.43,365.49,361.87,365.32,82.51,29988.39
1599822000.0,2020-09-11 11-AM,ETHUSD,365.39,367.47,361.24,362.43,200.05,72967.94
1599818400.0,2020-09-11 10-AM,ETHUSD,367.81,367.81,363.27,365.39,110.61,40393.97
1599814800.0,2020-09-11 09-AM,ETHUSD,364.72,368.32,364.72,367.81,160.14,58797.4
1599811200.0,2020-09-11 08-AM,ETHUSD,362.39,368.65,362.39,364.72,219.79,80409.3
1599807600.0,2020-09-11 07-AM,ETHUSD,362.14,364.51,361.47,362.39,156.72,56887.8
1599804000.0,2020-09-11 06-AM,ETHUSD,362,363.69,360.46,362.14,211.4,76443.44
1599800400.0,2020-09-11 05-AM,ETHUSD,357.46,362.79,357.1,362,646.18,233068.14
1599796800.0,2020-09-11 04-AM,ETHUSD,357.12,360.54,356.41,357.46,133.09,47755.25
1599793200.0,2020-09-11 03-AM,ETHUSD,363.17,364.15,357.12,357.12,572.08,206464.42
1599789600.0,2020-09-11 02-AM,ETHUSD,365.64,366.31,362.8,363.17,305.36,111164.21
1599786000.0,2020-09-11 01-AM,ETHUSD,369.54,369.92,365.39,365.64,65.82,24172.43
1599782400.0,2020-09-11 12-AM,ETHUSD,368.34,371.78,368.34,369.54,110.81,41055.79
1599778800.0,2020-09-10 11-PM,ETHUSD,369.05,369.49,366.65,368.34,187.6,68978.35
1599775200.0,2020-09-10 10-PM,ETHUSD,367.34,369.24,366.27,369.05,232.73,85552.02
1599771600.0,2020-09-10 09-PM,ETHUSD,365.63,367.59,364,367.34,129.2,47189.01
1599768000.0,2020-09-10 08-PM,ETHUSD,363.72,367.83,363.16,365.63,192.47,70325.44
1599764400.0,2020-09-10 07-PM,ETHUSD,364.15,365.48,361.6,363.72,216.32,78601.04
1599760800.0,2020-09-10 06-PM,ETHUSD,367.8,369.68,362,364.15,615.81,225004.22
1599757200.0,2020-09-10 05-PM,ETHUSD,366.66,369.7,365.87,367.8,273.14,100579.21
1599753600.0,2020-09-10 04-PM,ETHUSD,371.73,372.66,365.63,366.66,460.84,169699.1
1599750000.0,2020-09-10 03-PM,ETHUSD,367.78,371.73,366.9,371.73,555.31,205143.01
1599746400.0,2020-09-10 02-PM,ETHUSD,376.85,377.4,367.27,367.78,863.58,321739.77
1599742800.0,2020-09-10 01-PM,ETHUSD,373,376.99,370.57,376.85,521.43,195002.39
1599739200.0,2020-09-10 12-PM,ETHUSD,365.91,373.93,365.16,373,456.64,168900.04
1599735600.0,2020-09-10 11-AM,ETHUSD,364,367.39,362.2,365.91,668.96,243984.03
1599732000.0,2020-09-10 10-AM,ETHUSD,365.07,368.38,363,364,150.95,55169.81
1599728400.0,2020-09-10 09-AM,ETHUSD,364.23,366.23,361.8,365.07,192.6,70127.59
1599724800.0,2020-09-10 08-AM,ETHUSD,364.06,366.5,361.65,364.23,225.26,82047.61
1599721200.0,2020-09-10 07-AM,ETHUSD,368.26,369.11,361.62,364.06,746.1,272663.2
1599717600.0,2020-09-10 06-AM,ETHUSD,371.25,373.68,368.16,368.26,233.3,86283.73
1599714000.0,2020-09-10 05-AM,ETHUSD,373.14,374.16,369.67,371.25,336.43,125042.91
1599710400.0,2020-09-10 04-AM,ETHUSD,370.44,375.58,368.02,373.14,890.61,333149.69
1599706800.0,2020-09-10 03-AM,ETHUSD,367.46,370.44,367.09,370.44,151.12,55696.6
1599703200.0,2020-09-10 02-AM,ETHUSD,366.41,372.26,366.14,367.46,349.42,128929.67
1599699600.0,2020-09-10 01-AM,ETHUSD,356.09,368.98,355.07,366.41,326.36,118149.3
1599696000.0,2020-09-10 12-AM,ETHUSD,351.3,359.04,350.38,356.09,335.31,119548.12
1599692400.0,2020-09-09 11-PM,ETHUSD,356.96,356.97,350.78,351.3,121.08,42831.44
1599688800.0,2020-09-09 10-PM,ETHUSD,353.81,356.96,353.36,356.96,100.19,35557.32
1599685200.0,2020-09-09 09-PM,ETHUSD,353.77,356.11,352.27,353.81,170.79,60547.22
1599681600.0,2020-09-09 08-PM,ETHUSD,356.44,357.15,353.36,353.77,193.49,68637.68
1599678000.0,2020-09-09 07-PM,ETHUSD,357.99,359.57,355.64,356.44,163.12,58325.36
1599674400.0,2020-09-09 06-PM,ETHUSD,352.42,358.45,351.55,357.99,252.4,89851.7
1599670800.0,2020-09-09 05-PM,ETHUSD,351.86,352.42,349.71,352.42,90.81,31925.63
1599667200.0,2020-09-09 04-PM,ETHUSD,353.02,354.43,349.53,351.86,237.71,83530.0
1599663600.0,2020-09-09 03-PM,ETHUSD,351.18,354.88,351.18,353.02,436.01,153938.17
1599660000.0,2020-09-09 02-PM,ETHUSD,346.91,351.44,346.58,351.18,404.4,141425.83
1599656400.0,2020-09-09 01-PM,ETHUSD,346.7,351.32,346.7,346.91,268.87,93862.53
1599652800.0,2020-09-09 12-PM,ETHUSD,347.66,349.74,345.17,346.7,185.62,64424.63
1599649200.0,2020-09-09 11-AM,ETHUSD,345.72,350.17,345.72,347.66,294.5,102571.14
1599645600.0,2020-09-09 10-AM,ETHUSD,346.38,347.31,343.81,345.72,123.4,42571.16
1599642000.0,2020-09-09 09-AM,ETHUSD,340.57,347,340.36,346.38,219.05,75544.43
1599638400.0,2020-09-09 08-AM,ETHUSD,342.35,343.51,340.01,340.57,199.72,68198.34
1599634800.0,2020-09-09 07-AM,ETHUSD,337.3,342.55,337.25,342.35,298.96,101483.3
1599631200.0,2020-09-09 06-AM,ETHUSD,336.48,337.91,334.7,337.3,184.18,61887.99
1599627600.0,2020-09-09 05-AM,ETHUSD,335.7,338.5,335.29,336.48,201.86,68019.31
1599624000.0,2020-09-09 04-AM,ETHUSD,333.28,337.43,332.49,335.7,107.26,35933.77
1599620400.0,2020-09-09 03-AM,ETHUSD,332.87,334.36,330.8,333.28,337.05,112197.97
1599616800.0,2020-09-09 02-AM,ETHUSD,339.83,340.44,332.79,332.87,206.88,69415.54
1599613200.0,2020-09-09 01-AM,ETHUSD,338.83,339.97,336.88,339.83,140.26,47417.62
1599609600.0,2020-09-09 12-AM,ETHUSD,337.08,341.26,335.56,338.83,186.84,63208.44
1599606000.0,2020-09-08 11-PM,ETHUSD,336.2,338.94,335.53,337.08,516.75,174330.5
1599602400.0,2020-09-08 10-PM,ETHUSD,339.47,341.05,325.66,336.2,748.54,249257.43
1599598800.0,2020-09-08 09-PM,ETHUSD,336.01,339.47,333.97,339.47,142.54,47797.28
1599595200.0,2020-09-08 08-PM,ETHUSD,334.35,338.69,334.35,336.01,198.36,66766.1
1599591600.0,2020-09-08 07-PM,ETHUSD,334.8,337.5,332,334.35,239.21,80272.0
1599588000.0,2020-09-08 06-PM,ETHUSD,344.45,345.1,332.46,334.8,273.87,92506.64
1599584400.0,2020-09-08 05-PM,ETHUSD,344.19,345.7,341.41,344.45,169.55,58206.35
1599580800.0,2020-09-08 04-PM,ETHUSD,340.98,344.19,340.98,344.19,130.98,44927.61
1599577200.0,2020-09-08 03-PM,ETHUSD,342.07,343.86,339.6,340.98,222.33,76043.1
1599573600.0,2020-09-08 02-PM,ETHUSD,335.1,344.93,334.72,342.07,419.68,142542.15
1599570000.0,2020-09-08 01-PM,ETHUSD,337.53,338.15,332.34,335.1,493.16,165348.69
1599566400.0,2020-09-08 12-PM,ETHUSD,334.04,338.72,332.21,337.53,331.27,111105.45
1599562800.0,2020-09-08 11-AM,ETHUSD,338.25,340.48,331.3,334.04,335.7,112296.31
1599559200.0,2020-09-08 10-AM,ETHUSD,336.84,339.21,333.98,338.25,275.77,92910.03
1599555600.0,2020-09-08 09-AM,ETHUSD,344.11,345.51,336.84,336.84,258.73,88324.11
1599552000.0,2020-09-08 08-AM,ETHUSD,346.68,350.26,342.42,344.11,321.06,111025.99
1599548400.0,2020-09-08 07-AM,ETHUSD,350.05,350.15,345.87,346.68,108.58,37763.69
1599544800.0,2020-09-08 06-AM,ETHUSD,344.78,350.24,344.58,350.05,147.04,50969.96
1599541200.0,2020-09-08 05-AM,ETHUSD,346.76,346.91,344.43,344.78,168.52,58200.84
1599537600.0,2020-09-08 04-AM,ETHUSD,349.31,350.53,344.66,346.76,45.44,15760.54
1599534000.0,2020-09-08 03-AM,ETHUSD,351.5,353.24,348.93,349.31,59.44,20851.79
1599530400.0,2020-09-08 02-AM,ETHUSD,347.64,351.5,347.54,351.5,80.66,28203.54
1599526800.0,2020-09-08 01-AM,ETHUSD,348.37,352.15,347.62,347.64,244.17,85402.76
1599523200.0,2020-09-08 12-AM,ETHUSD,353.62,355.97,348.37,348.37,417.27,147117.18
1599519600.0,2020-09-07 11-PM,ETHUSD,352.47,354.21,351.36,353.62,246.49,86958.01
1599516000.0,2020-09-07 10-PM,ETHUSD,344.88,355.37,344.88,352.47,689.3,242499.16
1599512400.0,2020-09-07 09-PM,ETHUSD,345.17,348.54,344.06,344.88,129.67,44834.67
1599508800.0,2020-09-07 08-PM,ETHUSD,345.78,346.19,342.12,345.17,272.52,93843.16
1599505200.0,2020-09-07 07-PM,ETHUSD,346.51,350.2,344.95,345.78,296.16,102944.65
1599501600.0,2020-09-07 06-PM,ETHUSD,346.6,348.41,344.84,346.51,204.77,70972.27
1599498000.0,2020-09-07 05-PM,ETHUSD,348.21,349.18,345.96,346.6,216.25,75089.1
1599494400.0,2020-09-07 04-PM,ETHUSD,346.47,352.89,344.25,348.21,443.54,154643.82
1599490800.0,2020-09-07 03-PM,ETHUSD,334.77,347.26,332.7,346.47,505.78,173215.84
1599487200.0,2020-09-07 02-PM,ETHUSD,337.89,339.45,332.74,334.77,363.81,122713.83
1599483600.0,2020-09-07 01-PM,ETHUSD,326.71,340.86,325.91,337.89,375.59,125547.5
1599480000.0,2020-09-07 12-PM,ETHUSD,336.24,337.86,323.65,326.71,692.75,230227.4
1599476400.0,2020-09-07 11-AM,ETHUSD,339.74,343.97,332.9,336.24,579.93,196257.18
1599472800.0,2020-09-07 10-AM,ETHUSD,343.81,345.61,338.92,339.74,243.32,83153.39
1599469200.0,2020-09-07 09-AM,ETHUSD,345.54,348.51,343.16,343.81,375.82,129641.58
1599465600.0,2020-09-07 08-AM,ETHUSD,343.67,349.42,342.67,345.54,256.82,88985.18
1599462000.0,2020-09-07 07-AM,ETHUSD,340.68,347.8,338.49,343.67,355.38,122248.51
1599458400.0,2020-09-07 06-AM,ETHUSD,341.78,343.81,339.26,340.68,469.32,160327.64
1599454800.0,2020-09-07 05-AM,ETHUSD,346.65,347.13,340.49,341.78,416.5,143205.87
1599451200.0,2020-09-07 04-AM,ETHUSD,348.39,351.4,345.71,346.65,365.88,126878.95
1599447600.0,2020-09-07 03-AM,ETHUSD,349.75,350.62,345.03,348.39,291.05,101123.97
1599444000.0,2020-09-07 02-AM,ETHUSD,356.67,356.76,348.51,349.75,137.52,48346.81
1599440400.0,2020-09-07 01-AM,ETHUSD,356.6,356.76,353.68,356.67,170.99,60681.65
1599436800.0,2020-09-07 12-AM,ETHUSD,352.65,358.07,352.36,356.6,265.49,94355.94
1599433200.0,2020-09-06 11-PM,ETHUSD,351.91,356.04,350.76,352.65,359.41,127244.65
1599429600.0,2020-09-06 10-PM,ETHUSD,357.22,358.32,348.6,351.91,570.59,201941.79
1599426000.0,2020-09-06 09-PM,ETHUSD,352.31,360.45,352,357.22,516.89,183716.96
1599422400.0,2020-09-06 08-PM,ETHUSD,353.85,355.7,351.35,352.31,169.62,59963.9
1599418800.0,2020-09-06 07-PM,ETHUSD,350.94,355.29,349.93,353.85,370.0,130596.91
1599415200.0,2020-09-06 06-PM,ETHUSD,349.25,353.37,346.77,350.94,389.49,136702.73
1599411600.0,2020-09-06 05-PM,ETHUSD,354.11,354.25,348.35,349.25,393.37,137992.83
1599408000.0,2020-09-06 04-PM,ETHUSD,344.63,355.32,341.41,354.11,399.13,139068.12
1599404400.0,2020-09-06 03-PM,ETHUSD,347.04,347.79,337.46,344.63,355.73,121710.94
1599400800.0,2020-09-06 02-PM,ETHUSD,348.68,352.9,343.24,347.04,211.6,73494.86
1599397200.0,2020-09-06 01-PM,ETHUSD,354.11,354.11,346.88,348.68,403.15,140723.49
1599393600.0,2020-09-06 12-PM,ETHUSD,354.69,358,351.94,354.11,486.83,172782.5
1599390000.0,2020-09-06 11-AM,ETHUSD,350.52,355.41,346.24,354.69,524.31,183788.87
1599386400.0,2020-09-06 10-AM,ETHUSD,345.75,351.31,341.89,350.52,373.49,129174.65
1599382800.0,2020-09-06 09-AM,ETHUSD,349,357,342.5,345.75,767.8,267217.62
1599379200.0,2020-09-06 08-AM,ETHUSD,340.99,352,338.35,349,571.54,196989.83
1599375600.0,2020-09-06 07-AM,ETHUSD,331.42,341.78,327.75,340.99,512.59,171891.52
1599372000.0,2020-09-06 06-AM,ETHUSD,325.13,332.5,320.21,331.42,443.61,144548.91
1599368400.0,2020-09-06 05-AM,ETHUSD,321.18,327.01,316.59,325.13,422.46,136146.1
1599364800.0,2020-09-06 04-AM,ETHUSD,328.12,332.1,320.43,321.18,432.86,141994.26
1599361200.0,2020-09-06 03-AM,ETHUSD,332.29,332.9,326.75,328.12,382.25,125939.11
1599357600.0,2020-09-06 02-AM,ETHUSD,330.5,333.56,322.87,332.29,426.28,140512.52
1599354000.0,2020-09-06 01-AM,ETHUSD,339.76,340.3,329.37,330.5,632.71,212352.4
1599350400.0,2020-09-06 12-AM,ETHUSD,334.96,346.76,330.34,339.76,597.16,201847.71
1599346800.0,2020-09-05 11-PM,ETHUSD,321.08,337.38,315.31,334.96,863.05,282113.17
1599343200.0,2020-09-05 10-PM,ETHUSD,330.91,336,320.65,321.08,587.18,194790.09
1599339600.0,2020-09-05 09-PM,ETHUSD,334.51,334.6,326.93,330.91,308.92,101944.67
1599336000.0,2020-09-05 08-PM,ETHUSD,322.35,334.51,317.24,334.51,696.23,228535.8
1599332400.0,2020-09-05 07-PM,ETHUSD,325.76,334.1,311.75,322.35,917.5,295503.95
1599328800.0,2020-09-05 06-PM,ETHUSD,342,344.22,309.44,325.76,2422.42,794800.18
1599325200.0,2020-09-05 05-PM,ETHUSD,352.47,353.53,335.85,342,414.24,142510.64
1599321600.0,2020-09-05 04-PM,ETHUSD,356.3,359.66,339.71,352.47,656.46,229799.43
1599318000.0,2020-09-05 03-PM,ETHUSD,357.05,360,353.89,356.3,399.64,142595.53
1599314400.0,2020-09-05 02-PM,ETHUSD,356.28,359,352,357.05,676.75,240771.52
1599310800.0,2020-09-05 01-PM,ETHUSD,336.63,357.17,336.63,356.28,348.16,122420.18
1599307200.0,2020-09-05 12-PM,ETHUSD,356.27,360.14,335.57,336.63,1252.75,430167.33
1599303600.0,2020-09-05 11-AM,ETHUSD,363,365.54,346.24,356.27,801.05,284137.9
1599300000.0,2020-09-05 10-AM,ETHUSD,367.05,370.82,363,363,428.97,157274.25
1599296400.0,2020-09-05 09-AM,ETHUSD,373.24,375.77,366,367.05,286.95,106745.1
1599292800.0,2020-09-05 08-AM,ETHUSD,380.64,380.64,372.51,373.24,265.78,100043.72
1599289200.0,2020-09-05 07-AM,ETHUSD,386.06,386.06,378.62,380.64,531.17,203296.03
1599285600.0,2020-09-05 06-AM,ETHUSD,382.79,388.8,381.44,386.06,142.41,54820.62
1599282000.0,2020-09-05 05-AM,ETHUSD,385.28,385.98,381.04,382.79,352.41,135159.94
1599278400.0,2020-09-05 04-AM,ETHUSD,387.32,389.54,385.13,385.28,230.61,89405.34
1599274800.0,2020-09-05 03-AM,ETHUSD,388.34,390.9,386.75,387.32,141.25,54839.55
1599271200.0,2020-09-05 02-AM,ETHUSD,391.22,391.8,388.03,388.34,191.45,74595.27
1599267600.0,2020-09-05 01-AM,ETHUSD,389.63,392.88,386.11,391.22,182.76,71263.99
1599264000.0,2020-09-05 12-AM,ETHUSD,386.11,394.88,385.15,389.63,567.79,221243.72
1599260400.0,2020-09-04 11-PM,ETHUSD,387.94,388.52,384.65,386.11,437.95,169373.7
1599256800.0,2020-09-04 10-PM,ETHUSD,389.63,392.97,387.03,387.94,340.62,132864.28
